37.5090 	INFO 	Keyboard events cleared
37.5080 	EXP 	Fixation: autoDraw = False
37.5080 	EXP 	Stimulus: autoDraw = True
37.8079 	EXP 	Stimulus: autoDraw = False
38.1775 	EXP 	New trial (rep=18, index=0): <Trial 18 (0 in rep 18) data={'thisN': 18, 'thisTrialN': 0, 'thisRepN': 18}>
38.1798 	DATA 	Keypress: down
38.1911 	EXP 	Fixation: autoDraw = False
38.1911 	EXP 	Stimulus: autoDraw = False
38.1911 	EXP 	Stimulus: ori = -3.0
38.1911 	EXP 	Fixation: autoDraw = True
39.1923 	INFO 	Keyboard events cleared
39.1913 	EXP 	Fixation: autoDraw = False
39.1913 	EXP 	Stimulus: autoDraw = True
39.4910 	EXP 	Stimulus: autoDraw = False
39.8608 	EXP 	New trial (rep=19, index=0): <Trial 19 (0 in rep 19) data={'thisN': 19, 'thisTrialN': 0, 'thisRepN': 19}>
39.8627 	DATA 	Keypress: down
39.8743 	EXP 	Fixation: autoDraw = False
39.8743 	EXP 	Stimulus: autoDraw = False
39.8743 	EXP 	Stimulus: ori = -3.0
39.8743 	EXP 	Fixation: autoDraw = True
40.8758 	INFO 	Keyboard events cleared
40.8745 	EXP 	Fixation: autoDraw = False
40.8745 	EXP 	Stimulus: autoDraw = True
41.1744 	EXP 	Stimulus: autoDraw = False
41.5441 	EXP 	New trial (rep=20, index=0): <Trial 20 (0 in rep 20) data={'thisN': 20, 'thisTrialN': 0, 'thisRepN': 20}>
41.5459 	DATA 	Keypress: down
41.5578 	EXP 	Fixation: autoDraw = False
41.5578 	EXP 	Stimulus: autoDraw = False
41.5578 	EXP 	Stimulus: ori = -2.0
41.5578 	EXP 	Fixation: autoDraw = True
42.5589 	INFO 	Keyboard events cleared
42.5579 	EXP 	Fixation: autoDraw = False
42.5579 	EXP 	Stimulus: autoDraw = True
42.8577 	EXP 	Stimulus: autoDraw = False
